[BC]	[Info]	WBEJ	1240 AM	Elizabethton, TN		Country
[Info]	WBFG	96.5 FM	Parker's Crossroads, TN		Sports
[Info]	WBGB (CP)	91.5 FM	Portland, TN		Christian Contemporary
[BC]	[Info]	WBGQ	100.7 FM	Bulls Gap, TN		Top-40
[BC]	[Info]	WBIA	88.3 FM	Shelbyville, TN		Religious
[Info]	WBIN	1540 AM	Benton, TN		Religious
[Info]	WBLC	1360 AM	Lenoir City, TN		Religious
[BC]	[Info]	WBMC	960 AM	Mcminnville, TN		Variety
[BC]	[Info]	WBNT	105.5 FM	Oneida, TN		Adult Contemporary
[Info]	WBOL	1560 AM	Bolivar, TN		Rhythmic Oldies
[BC]	[Info]	WBOZ	104.9 FM	Woodbury, TN		Gospel Music
[BC]	[Info]	WBRY	1540 AM	Woodbury, TN		Country
[BC]	[Info]	WBUZ	102.9 FM	La Vergne, TN		Rock
[BC]	[Info]	WBXE	93.7 FM	Baxter, TN		Rock
[BC]	[Info]	WCDT	1340 AM	Winchester, TN		Oldies
[Info]	WCDZ	95.1 FM	Dresden, TN		Classic Hits
[BC]	[Info]	WCJK	96.3 FM	Murfreesboro, TN		Adult Hits
[BC]	[Info]	WCLC	1260 AM	Jamestown, TN		Gospel Music
[BC]	[Info]	WCLC	105.1 FM	Jamestown, TN		Gospel Music
[Info]	WCLE	1570 AM	Cleveland, TN		Talk
[BC]	[Info]	WCLE	104.1 FM	Calhoun, TN		Adult Contemporary
[Info]	WCMT	1410 AM	Martin, TN		Talk
[Info]	WCMT	101.3 FM	South Fulton, TN		Adult Contemporary
[Info]	WCOR	1490 AM	Lebanon, TN		Country
[BC]	[Info]	WCPH	1220 AM	Etowah, TN		Oldies
[Info]	WCPI	91.3 FM	Mcminnville, TN		Variety
[BC]	[Info]	WCQR	88.3 FM	Kingsport, TN		Christian Contemporary
[BC]	[Info]	WCRK	1150 AM	Morristown, TN		Classic Hits
[BC]	[Info]	WCRT	1160 AM	Donelson, TN		Religious
[BC]	[Info]	WCRV	640 AM	Collierville, TN		Religious
[Info]	WCSK	90.3 FM	Kingsport, TN	Dobbyns-Bennett High School	Grade School (K-12)
[Info]	WCSV	1490 AM	Crossville, TN		Sports
[Info]	WCTA	810 AM	Alamo, TN		News/Talk
[Info]	WCVD (LPFM)	106.7 LPFM	Cordova, TN		Religious
[Info]	WCVD (LPFM) (CP)	106.5 LPFM	Cordova, TN		Religious
[Info]	WCXZ	740 AM	Harrogate, TN	Lincoln Memorial University	Americana
[BC]	[Info]	WCYQ	100.3 FM	Oak Ridge, TN		Country
[Info]	WDBL	1590 AM	Springfield, TN		Talk
[Info]	WDEB	1500 AM	Jamestown, TN		Country
[Info]	WDEB	103.9 FM	Jamestown, TN		Country
[BC]	[Info]	WDEF	1370 AM	Chattanooga, TN		Country
[BC]	[Info]	WDEF	92.3 FM	Chattanooga, TN		Adult Contemporary
[Info]	WDEH	800 AM	Sweetwater, TN		Religious
[BC]	[Info]	WDIA	1070 AM	Memphis, TN		Urban Contemporary
[Info]	WDKN	1260 AM	Dickson, TN		Country
[BC]	[Info]	WDKW	95.7 FM	Maryville, TN		Country
[BC]	[Info]	WDNT	1280 AM	Dayton, TN		Classic Hits
[Info]	WDNX	89.1 FM	Olive Hill, TN	Harbert Hills Academy	Religious
[BC]	[Info]	WDOD	96.5 FM	Chattanooga, TN		Top-40
[Info]	WDTM	1150 AM	Selmer, TN		Sports
[BC]	[Info]	WDUC	93.9 FM	Lynchburg, TN		Adult Contemporary
[BC]	[Info]	WDVX	89.9 FM	Clinton, TN		Americana
[Info]	WDXE	1370 AM	Lawrenceburg, TN		Country
[Info]	WDXI	1310 AM	Jackson, TN		Country
[BC]	[Info]	WDYE	94.3 FM	Dyer, TN		News/Talk
[BC]	[Info]	WECO	940 AM	Wartburg, TN		Gospel Music
[BC]	[Info]	WECO	101.3 FM	Wartburg, TN		Country
[BC]	[Info]	WECV	89.1 FM	Nashville, TN		Religious
[Info]	WEEN	1460 AM	Lafayette, TN		Gospel Music
[BC]	[Info]	WEGR	102.7 FM	Arlington, TN		Classic Rock
[Info]	WEIO	100.9 FM	Huntingdon, TN		Country
[Info]	WEKR	1240 AM	Fayetteville, TN		Country
[Info]	WEKX	102.7 FM	Jellico, TN		Classic Rock
[BC]	[Info]	WEMB	1420 AM	Erwin, TN		Country
[BC]	[Info]	WENK	1240 AM	Union City, TN		Oldies
[Info]	WENO	760 AM	Nashville, TN		Gospel Music
[Info]	WENR	1090 AM	Englewood, TN		Gospel Music
[Info]	WENV (LPFM)	97.3 LPFM	Gainesboro, TN		Variety
[Info]	WEPG	910 AM	South Pittsburg, TN		Country
[Info]	WETB	790 AM	Johnson City, TN		Gospel Music
[Info]	WETR	760 AM	Knoxville, TN		Talk
[BC]	[Info]	WETS	89.5 FM	Johnson City, TN	East Tennessee State University	Public Radio
[BC]	[Info]	WEUZ	92.1 FM	Minor Hill, TN		Hip Hop
[BC]	[Info]	WEVL	89.9 FM	Memphis, TN		Variety
[BC]	[Info]	WEXX	99.3 FM	Elizabethton, TN		Alternative
[BC]	[Info]	WEYE	104.3 FM	Surgoinsville, TN		Christian Contemporary
[BC]	[Info]	WFCL	91.1 FM	Nashville, TN		Classical
[BC]	[Info]	WFCM	710 AM	Smyrna, TN		Religious
[BC]	[Info]	WFCM	91.7 FM	Murfreesboro, TN		Religious
[BC]	[Info]	WFFH	94.1 FM	Smyrna, TN		Christian Contemporary
[BC]	[Info]	WFFI	93.7 FM	Kingston Springs, TN		Christian Contemporary
[BC]	[Info]	WFGW	106.7 FM	Norris, TN		Christian Contemporary
[Info]	WFHG	92.9 FM	Bluff City, TN		Talk
[Info]	WFHU	91.5 FM	Henderson, TN	Fred-Hardeman University	College
[BC]	[Info]	WFIV	105.3 FM	Loudon, TN		Adult Album Alternative
[Info]	WFKX	95.7 FM	Henderson, TN		Urban Contemporary
[Info]	WFLI	1070 AM	Lookout Mountain, TN		Gospel Music
[Info]	WFMQ	91.5 FM	Lebanon, TN	Cumberland University	College
[BC]	[Info]	WFSK	88.1 FM	Nashville, TN	Fisk University	Smooth Jazz
[Info]	WFTZ	101.5 FM	Manchester, TN		Hot AC
[Info]	WFWL	1220 AM	Camden, TN		Country
[BC]	[Info]	WGAP	1400 AM	Maryville, TN		Country
[BC]	[Info]	WGBQ	91.9 FM	Lynchburg, TN		Religious
[BC]	[Info]	WGFX	104.5 FM	Gallatin, TN		Sports
[BC]	[Info]	WGKX	105.9 FM	Memphis, TN		Country
[BC]	[Info]	WGND (LPFM)	101.7 LPFM	Lafollette, TN		Religious
[BC]	[Info]	WGNS	1450 AM	Murfreesboro, TN		Talk
[Info]	WGOC	1320 AM	Kingsport, TN		Business News
[BC]	[Info]	WGOW	1150 AM	Chattanooga, TN		News/Talk
[BC]	[Info]	WGOW	102.3 FM	Soddy-Daisy, TN		Talk
[BC]	[Info]	WGRV	1340 AM	Greeneville, TN		Country
[Info]	WGSF	1030 AM	Memphis, TN		Regional Mexican
[Info]	WGSM (LPFM)	104.7 LPFM	Madisonville, TN		Christian Contemporary
[BC]	[Info]	WGSN	90.7 FM	Newport, TN		Gospel Music
[BC]	[Info]	WGSQ	94.7 FM	Cookeville, TN		Country
[BC]	[Info]	WGUE	830 AM	Memphis, TN		Classic Hits
[BC]	[Info]	WHBQ	560 AM	Memphis, TN		Sports
[BC]	[Info]	WHBQ	107.5 FM	Germantown, TN		Top-40
[BC]	[Info]	WHCB	91.5 FM	Bristol, TN		Religious
[Info]	WHDM	1440 AM	Mckenzie, TN		Oldies
[Info]	WHEW	1380 AM	Franklin, TN		Spanish
[BC]	[Info]	WHGG	1090 AM	Kingsport, TN		Christian Contemporary
[Info]	WHHM	107.7 FM	Henderson, TN		Hot AC
[Info]	WHIC (LPFM)	100.5 LPFM	Carthage, TN		Unknown Format
[Info]	WHIN	1010 AM	Gallatin, TN		Country
[BC]	[Info]	WHMT	740 AM	Tullahoma, TN		Sports
[Info]	WHPP	105.3 FM	Humboldt, TN		Classic Hits
[BC]	[Info]	WHPY	94.5 FM	Bellevue, TN		Oldies
[Info]	WHQV (LPFM)	103.9 LPFM	Hendersonville, TN		Religious
[BC]	[Info]	WHRK	97.1 FM	Memphis, TN		Hip Hop
[BC]	[Info]	WHRS	91.7 FM	Cookeville, TN		Public Radio
[BC]	[Info]	WHUB	1400 AM	Cookeville, TN		Talk
[Info]	WIAF (LPFM)	103.9 LPFM	Antioch, TN		Spanish Christian
[BC]	[Info]	WIAM (LPFM)	101.1 LPFM	Knoxville, TN		Religious
[Info]	WIFA	1240 AM	Knoxville, TN		Religious
[BC]	[Info]	WIGH	88.7 FM	Jackson, TN		Religious
[BC]	[Info]	WIGN	1550 AM	Bristol, TN		Folk
[BC]	[Info]	WIHG	105.7 FM	Rockwood, TN		Classic Hits
[BC]	[Info]	WIJV	92.7 FM	Harriman, TN		Christian Contemporary
[Info]	WIKQ	103.1 FM	Tusculum, TN		Country
[Info]	WIML (LPFM)	100.5 LPFM	Lebanon, TN		Christian Contemporary
[BC]	[Info]	WIMZ	103.5 FM	Knoxville, TN		Classic Rock
[Info]	WIRJ	740 AM	Humboldt, TN		News/Talk
[Info]	WITA	1490 AM	Knoxville, TN		Religious
[BC]	[Info]	WIVK	107.7 FM	Knoxville, TN		Country
[Info]	WJAK	1460 AM	Jackson, TN		Hip Hop
[BC]	[Info]	WJBE	1040 AM	Powell, TN		Urban Contemporary
[BC]	[Info]	WJBP	91.5 FM	Red Bank, TN		Religious
[Info]	WJBZ	96.3 FM	Seymour, TN		Gospel Music
[Info]	WJCR (LPFM)	94.9 LPFM	Jasper, TN		Gospel Music
[BC]	[Info]	WJCW	910 AM	Johnson City, TN		News/Talk
[BC]	[Info]	WJDT	106.5 FM	Rogersville, TN		Country
[Info]	WJFC	1480 AM	Jefferson City, TN		Americana
[Info]	WJFS (LPFM)	101.1 LPFM	Gatlinburg, TN		Religious
[BC]	[Info]	WJJM	1490 AM	Lewisburg, TN		Variety
[BC]	[Info]	WJJM	94.3 FM	Lewisburg, TN		Country
[BC]	[Info]	WJJT	1540 AM	Jellico, TN		Gospel Music
[BC]	[Info]	WJLE	1480 AM	Smithville, TN		Country
[BC]	[Info]	WJLE	101.7 FM	Smithville, TN		Country
[BC]	[Info]	WJLJ	103.1 FM	Etowah, TN		Christian Contemporary
[Info]	WJLL (LPFM)	100.5 LPFM	Memphis, TN		Variety
[BC]	[Info]	WJNA	790 AM	Ashland City, TN		Oldies
[BC]	[Info]	WJNU (LPFM)	96.9 LPFM	Cookeville, TN		Religious
[BC]	[Info]	WJOC	1490 AM	Chattanooga, TN		Talk
[BC]	[Info]	WJPJ	1190 AM	Humboldt, TN		Classic Hits
[Info]	WJRV	106.1 FM	Oliver Springs, TN		Hot AC
[BC]	[Info]	WJSQ	101.7 FM	Athens, TN		Country
[BC]	[Info]	WJTT	94.3 FM	Red Bank, TN		Hip Hop
[BC]	[Info]	WJXA	92.9 FM	Nashville, TN		Adult Contemporary
[BC]	[Info]	WJXB	97.5 FM	Knoxville, TN		Adult Contemporary
[BC]	[Info]	WJZM	1400 AM	Clarksville, TN		News/Talk
[BC]	[Info]	WKBL	1250 AM	Covington, TN		Oldies
[BC]	[Info]	WKBQ	93.5 FM	Covington, TN		Country
[Info]	WKCE	1120 AM	Maryville, TN		Oldies
[Info]	WKCS	91.1 FM	Knoxville, TN	Fulton High School	Grade School (K-12)
[Info]	WKDA	900 AM	Lebanon, TN		Spanish
[BC]	[Info]	WKDF	103.3 FM	Nashville, TN		Country
[BC]	[Info]	WKFN	540 AM	Clarksville, TN		Sports
[BC]	[Info]	WKGN	1340 AM	Knoxville, TN		Sports
[BC]	[Info]	WKHT	104.5 FM	Knoxville, TN		Hip Hop
[BC]	[Info]	WKIM	98.9 FM	Munford, TN		Hip Hop
[Info]	WKJQ	97.3 FM	Parsons, TN		Country
[BC]	[Info]	WKNO	91.1 FM	Memphis, TN		Public Radio
[BC]	[Info]	WKNP	90.1 FM	Jackson, TN		Public Radio
[Info]	WKNT (LPFM)	104.3 LPFM	Kingston, TN		Variety
[Info]	WKOM	101.7 FM	Columbia, TN		Oldies
[BC]	[Info]	WKOS	104.9 FM	Kingsport, TN		Country
[BC]	[Info]	WKPJ (LPFM)	104.5 LPFM	Athens, TN		Religious
[BC]	[Info]	WKPT	1400 AM	Kingsport, TN		Sports
[Info]	WKRM	1340 AM	Columbia, TN		Adult Contemporary
[BC]	[Info]	WKSR	1420 AM	Pulaski, TN		Country
[BC]	[Info]	WKSR	106.7 FM	Lawrenceburg, TN		Country
[BC]	[Info]	WKSW	98.5 FM	Cookeville, TN		Top-40
[BC]	[Info]	WKTP	1590 AM	Jonesborough, TN		Sports
[Info]	WKTS	90.1 FM	Kingston, TN		Christian Contemporary
[Info]	WKVF	94.9 FM	Bartlett, TN		Christian Contemporary
[Info]	WKVL	850 AM	Knoxville, TN		Country
[BC]	[Info]	WKWX	93.5 FM	Savannah, TN		Country
[BC]	[Info]	WKXD	106.9 FM	Monterey, TN		Country
[BC]	[Info]	WKXJ	103.7 FM	Walden, TN		Top-40
[BC]	[Info]	WKXV	900 AM	Knoxville, TN		Gospel Music
[BC]	[Info]	WKZX	93.5 FM	Lenoir City, TN		Regional Mexican
[BC]	[Info]	WLAC	1510 AM	Nashville, TN		News/Talk
[Info]	WLAF	1450 AM	La Follette, TN		Variety
[Info]	WLAR	1450 AM	Athens, TN		Classic Hits
[Info]	WLBX (LPFM)	107.7 LPFM	Decherd, TN		Gospel Music
[Info]	WLCD (LPFM)	98.7 LPFM	Jackson, TN	Lane College	College
[BC]	[Info]	WLCT	102.1 FM	Lafayette, TN		Country
[BC]	[Info]	WLFP	94.1 FM	Germantown, TN		Country
[Info]	WLHR (LPFM)	97.9 LPFM	Maryville, TN		Christian Contemporary
[Info]	WLIJ	1580 AM	Shelbyville, TN		Americana
[Info]	WLIK	1270 AM	Newport, TN		Oldies
[BC]	[Info]	WLIL	730 AM	Lenoir City, TN		Country
[Info]	WLIV	920 AM	Livingston, TN		Country
[Info]	WLIV	104.7 FM	Monterey, TN		Country
[BC]	[Info]	WLLX	97.5 FM	Lawrenceburg, TN		Country
[Info]	WLMR	1450 AM	Chattanooga, TN		Religious
[Info]	WLMU	91.3 FM	Harrogate, TN	Lincoln Memorial University	College
[Info]	WLNB (LPFM)	107.3 LPFM	Athens, TN		Variety
[BC]	[Info]	WLND	98.1 FM	Signal Mountain, TN		Adult Hits
[Info]	WLNQ	104.7 FM	White Pine, TN		Country
[Info]	WLNT (LPFM)	96.1 LPFM	Loudon, TN		Country
[Info]	WLOD	1140 AM	Loudon, TN		Country
[BC]	[Info]	WLOK	1340 AM	Memphis, TN		Gospel Music
[BC]	[Info]	WLQK	95.9 FM	Livingston, TN		Adult Contemporary
[Info]	WLRM	1380 AM	Millington, TN		Blues
[Info]	WLTD (LPFM)	100.7 LPFM	Dickson, TN		Religious
[BC]	[Info]	WLVS	106.5 FM	Clifton, TN		Country
[BC]	[Info]	WLVU	97.1 FM	Belle Meade, TN		Christian Contemporary
[Info]	WLWW	89.9 FM	Cornersville, TN		Gospel Music
[Info]	WLXA	98.3 FM	Loretto, TN		Unknown Format
[Info]	WLYJ	88.5 FM	Tullahoma, TN		Gospel Music
[Info]	WLYY	1400 AM	Copper Hill, TN		Gospel Music
[Info]	WLZK	94.1 FM	Paris, TN		Adult Contemporary
[Info]	WMAK	1570 AM	Lobelville, TN		Country
[BC]	[Info]	WMBW	88.9 FM	Chattanooga, TN		Religious
[Info]	WMC	790 AM	Memphis, TN		Sports
[BC]	[Info]	WMC	99.7 FM	Memphis, TN		Hot AC
[BC]	[Info]	WMCH	1260 AM	Church Hill, TN		Religious
[Info]	WMCP	1280 AM	Columbia, TN		Country
[BC]	[Info]	WMCT	1390 AM	Mountain City, TN		Country
[Info]	WMDB	880 AM	Nashville, TN		Spanish
[BC]	[Info]	WMFS	680 AM	Memphis, TN		Sports
[BC]	[Info]	WMFS	92.9 FM	Bartlett, TN		Sports
[BC]	[Info]	WMGC	810 AM	Murfreesboro, TN		Spanish
[Info]	WMJA (LPFM)	104.1 LPFM	Loudon, TN		Adult Hits
[BC]	[Info]	WMKW	89.3 FM	Crossville, TN		Religious
[Info]	WMLR	1230 AM	Hohenwald, TN		Country
[Info]	WMOD	96.7 FM	Bolivar, TN		Country
[BC]	[Info]	WMOT	89.5 FM	Murfreesboro, TN	Middle Tennessee State University	Public Radio
[Info]	WMPS	1210 AM	Bartlett, TN		Adult Album Alternative
[BC]	[Info]	WMPZ	93.5 FM	Harrison, TN		Rhythmic Oldies
[Info]	WMQM	1600 AM	Lakeland, TN		Religious
[BC]	[Info]	WMRB	910 AM	Columbia, TN		Spanish Christian
[BC]	[Info]	WMRO	1560 AM	Gallatin, TN		Adult Contemporary
[BC]	[Info]	WMSR	1320 AM	Manchester, TN		Variety
[BC]	[Info]	WMSR	94.9 FM	Collinwood, TN		Adult Album Alternative
[BC]	[Info]	WMTN	1300 AM	Morristown, TN		Country
[Info]	WMTN (LPFM)	93.1 LPFM	Sewanee, TN	St. Andrews-Sewanee School	Grade School (K-12)
[Info]	WMTS	88.3 FM	Murfreesboro, TN	Middle Tennessee State University	College
[Info]	WMTY	98.3 FM	Sweetwater, TN		Oldies
[Info]	WMUF	104.7 FM	Henry, TN		Country
[BC]	[Info]	WMXK	94.1 FM	Morristown, TN		Christian Contemporary
[BC]	[Info]	WMXV	101.5 FM	Saint Joseph, TN		Urban Contemporary
[Info]	WMXX	103.1 FM	Jackson, TN		Oldies
[BC]	[Info]	WMYL	96.7 FM	Halls Crossroads, TN		Country
[Info]	WMYU (LPFM)	99.7 LPFM	Ooltewah, TN		Easy Listening
[Info]	WNAH	1360 AM	Nashville, TN		Religious
[BC]	[Info]	WNFN	106.7 FM	Millersville, TN		Top-40
[BC]	[Info]	WNFZ	94.3 FM	Powell, TN		Alternative
[Info]	WNKX	96.7 FM	Centerville, TN		Country
[BC]	[Info]	WNML	990 AM	Knoxville, TN		Sports
[BC]	[Info]	WNML	99.1 FM	Friendsville, TN		Sports
[Info]	WNOO	1260 AM	Chattanooga, TN		Gospel Music
[BC]	[Info]	WNOX	93.1 FM	Karns, TN		Classic Hits
[Info]	WNPC	1060 AM	Newport, TN		Country
[Info]	WNPZ	1580 AM	Knoxville, TN		Urban Contemporary
[BC]	[Info]	WNQM	1300 AM	Nashville, TN		Religious
[BC]	[Info]	WNRQ	105.9 FM	Nashville, TN		Classic Rock
[Info]	WNRX	99.3 FM	Jefferson City, TN		Classic Rock
[BC]	[Info]	WNRZ	91.5 FM	Dickson, TN		Religious
[BC]	[Info]	WNSR	560 AM	Brentwood, TN		Sports
	[Info]	WNTT	1250 AM	Tazewell, TN		Country
[Info]	WNVL	1240 AM	Nashville, TN		Spanish
[Info]	WNWS	1520 AM	Brownsville, TN	Haywood High School	Talk
[Info]	WNWS	101.5 FM	Jackson, TN		Talk
[Info]	WOCG	89.1 FM	Livingston, TN		Religious
[BC]	[Info]	WOCV	1310 AM	Oneida, TN		Adult Contemporary
[Info]	WOFE	98.9 FM	Byrdstown, TN		Unknown Format
[BC]	[Info]	WOFM	89.1 FM	Alcoa, TN		Christian Contemporary
[BC]	[Info]	WOGT	107.9 FM	East Ridge, TN		Country
[BC]	[Info]	WOGY	104.1 FM	Jackson, TN		Country
[BC]	[Info]	WOJG	94.7 FM	Bolivar, TN		Gospel Music
[BC]	[Info]	WOKI	98.7 FM	Oliver Springs, TN		News/Talk
[Info]	WOOP (LPFM)	99.9 LPFM	Cleveland, TN		Country
[Info]	WOPC	101.3 FM	Linden, TN		Country
[Info]	WORM	1010 AM	Savannah, TN		Oldies
[Info]	WORM	101.7 FM	Savannah, TN		Country
[BC]	[Info]	WOWC	105.3 FM	Morrison, TN		Country
[BC]	[Info]	WOWF	102.5 FM	Crossville, TN		Country
[Info]	WOWW	1430 AM	Germantown, TN		Country
[BC]	[Info]	WPBX	99.3 FM	Crossville, TN		Hot AC
[Info]	WPFT	106.3 FM	Pigeon Forge, TN		Country
[BC]	[Info]	WPLN	1430 AM	Madison, TN		Public Radio
[BC]	[Info]	WPLN	90.3 FM	Nashville, TN		Public Radio
[BC]	[Info]	WPLZ	95.3 FM	Ooltewah, TN		Classic Hits
[Info]	WPOT	1500 AM	Trenton, TN		Gospel Music
[BC]	[Info]	WPRH	90.9 FM	Paris, TN		Religious
[BC]	[Info]	WPRT	102.5 FM	Pegram, TN		Sports
[BC]	[Info]	WPTN	780 AM	Cookeville, TN		Sports
[BC]	[Info]	WPWT	870 AM	Colonial Heights, TN		Country
[Info]	WQAK	105.7 FM	Union City, TN		Rock
[BC]	[Info]	WQKR	1270 AM	Portland, TN		Classic Hits
[BC]	[Info]	WQLA	960 AM	La Follette, TN		Classic Hits
[Info]	WQMT	93.9 FM	Decatur, TN		Spanish
[BC]	[Info]	WQMV	1060 AM	Waverly, TN		Oldies
[Info]	WQOX	88.5 FM	Memphis, TN	Memphis City Schools	Grade School (K-12)
[BC]	[Info]	WQQK	92.1 FM	Goodlettsville, TN		Urban Contemporary
[Info]	WQSE	1030 AM	White Bluff, TN		Gospel Music
[Info]	WQTR (LPFM)	106.1 LPFM	Savannah, TN	Hardin County High School	Grade School (K-12)
[BC]	[Info]	WQUT	101.5 FM	Johnson City, TN		Classic Rock
[Info]	WQZQ	830 AM	Goodlettsville, TN		Sports
[BC]	[Info]	WRCC	88.3 FM	Dibrell, TN		Gospel Music
[BC]	[Info]	WREC	600 AM	Memphis, TN		News/Talk
[Info]	WRFN (LPFM)	107.1 LPFM	Pasquo, TN		Variety
[Info]	WRGS	1370 AM	Rogersville, TN		Country
[Info]	WRHA	970 AM	Spring City, TN		Classic Hits
[Info]	WRJB	95.9 FM	Camden, TN		Adult Contemporary
[Info]	WRJZ	620 AM	Knoxville, TN		Religious
[Info]	WRKM	1350 AM	Carthage, TN		Sports
[Info]	WRKQ	1250 AM	Madisonville, TN		News/Talk
[BC]	[Info]	WRLT	100.1 FM	Franklin, TN		Adult Album Alternative
[Info]	WRQR	1000 AM	Paris, TN		Oldies
[Info]	WRSN	88.1 FM	Lebanon, TN		Religious
[BC]	[Info]	WRVR	104.5 FM	Memphis, TN		Adult Contemporary
[BC]	[Info]	WRVW	107.5 FM	Lebanon, TN		Top-40
[BC]	[Info]	WRZK	95.9 FM	Colonial Heights, TN		Rock
[Info]	WSAA	93.1 FM	Benton, TN		Christian Contemporary
[BC]	[Info]	WSAB (LPFM)	92.5 LPFM	Jamestown, TN		Religious
[Info]	WSBI	1210 AM	Static, TN		Country
[Info]	WSDC	88.5 FM	Sneedville, TN		Gospel Music
[Info]	WSDQ	1190 AM	Dunlap, TN		News/Talk
[BC]	[Info]	WSDT	1240 AM	Soddy-Daisy, TN		News/Talk
[BC]	[Info]	WSEV	105.5 FM	Gatlinburg, TN		Adult Contemporary
[Info]	WSGI	1100 AM	Springfield, TN		Variety
[Info]	WSGM	104.7 FM	Coalmont, TN		Gospel Music
[Info]	WSIB	93.9 FM	Selmer, TN		Adult Contemporary
[BC]	[Info]	WSIX	97.9 FM	Nashville, TN		Country
[BC]	[Info]	WSKZ	106.5 FM	Chattanooga, TN		Classic Rock
[Info]	WSLV	1110 AM	Ardmore, TN		Adult Contemporary
[BC]	[Info]	WSM	650 AM	Nashville, TN		Country
[BC]	[Info]	WSM	95.5 FM	Nashville, TN		Country
[BC]	[Info]	WSMC	90.5 FM	Collegedale, TN	Southern Adventist University	Classical
[Info]	WSMG	1450 AM	Greeneville, TN		Oldies
[Info]	WSMT	1050 AM	Sparta, TN		Gospel Music
[BC]	[Info]	WSOJ (LPFM)	102.5 LPFM	Mcminnville, TN		Religious
[Info]	WSPE (LPFM)	93.1 LPFM	Spencer, TN		Unknown Format
[BC]	[Info]	WTAI	88.9 FM	Union City, TN		Christian Contemporary
[Info]	WTBG	95.3 FM	Brownsville, TN		Talk
[BC]	[Info]	WTFM	98.5 FM	Kingsport, TN		Adult Contemporary
[BC]	[Info]	WTJS	1390 AM	Jackson, TN		News/Talk
[BC]	[Info]	WTKB	93.7 FM	Atwood, TN		Christian Contemporary
[BC]	[Info]	WTML	91.5 FM	Tullahoma, TN		Public Radio
[Info]	WTNK	1090 AM	Hartsville, TN		Classic Hits
[BC]	[Info]	WTNQ	104.9 FM	La Follette, TN		Country
[BC]	[Info]	WTNV	97.3 FM	Tiptonville, TN		Country
[BC]	[Info]	WTNW	820 AM	Jasper, TN		Oldies
[BC]	[Info]	WTPR	710 AM	Paris, TN		Oldies
[BC]	[Info]	WTPR	101.7 FM	Mckinnon, TN		Oldies
[BC]	[Info]	WTRB	1570 AM	Ripley, TN		Country
[Info]	WTRL (LPFM)	95.1 LPFM	Vonore, TN		Religious
[BC]	[Info]	WTRO	1450 AM	Dyersburg, TN		Oldies
[BC]	[Info]	WTRZ	107.3 FM	Spencer, TN		Adult Contemporary
[BC]	[Info]	WTSE	91.1 FM	Benton, TN		Christian Contemporary
[BC]	[Info]	WTTU	88.5 FM	Cookeville, TN	Tennessee Technological University	College
[Info]	WTZX	860 AM	Sparta, TN		Country
[BC]	[Info]	WUAT	1110 AM	Pikeville, TN		Country
[BC]	[Info]	WUCP (LPFM)	99.9 LPFM	Farragut, TN		Religious
[Info]	WUCZ	104.1 FM	Carthage, TN		Country
[BC]	[Info]	WUFP (LPFM)	98.5 LPFM	Memphis, TN		Top-40
[Info]	WUMC	90.5 FM	Elizabethton, TN	Milligan College	College
[BC]	[Info]	WUMR	91.7 FM	Memphis, TN	University of Memphis	Jazz
[Info]	WUOT	91.9 FM	Knoxville, TN	University of Tennessee	Public Radio
[BC]	[Info]	WUSY	100.7 FM	Cleveland, TN		Country
[BC]	[Info]	WUTC	88.1 FM	Chattanooga, TN	University of Tennessee - Chattanooga	Public Radio
[BC]	[Info]	WUTK	90.3 FM	Knoxville, TN	University of Tennessee	College
[BC]	[Info]	WUTM	90.3 FM	Martin, TN	University of Tennessee Martin	College
[Info]	WUTS	91.3 FM	Sewanee, TN	University of the South	College
[Info]	WUTZ	88.3 FM	Summertown, TN		Variety
[BC]	[Info]	WUUQ	97.3 FM	South Pittsburg, TN		Country
[BC]	[Info]	WVCP	88.5 FM	Gallatin, TN	Volunteer State Community College	Oldies
[Info]	WVFB	101.5 FM	Celina, TN		Country
[BC]	[Info]	WVLZ	1180 AM	Knoxville, TN		Sports
[Info]	WVOL	1470 AM	Berry Hill, TN		Urban Contemporary
[BC]	[Info]	WVOO (LPFM)	107.1 LPFM	Columbia, TN		Religious
[Info]	WVRY	105.1 FM	Waverly, TN		Christian Contemporary
[Info]	WWDX	1530 AM	Huntingdon, TN		Sports
[BC]	[Info]	WWGM	93.1 FM	Alamo, TN		Gospel Music
[BC]	[Info]	WWLX	590 AM	Lawrenceburg, TN		Classic Hits
[BC]	[Info]	WWOG	90.9 FM	Cookeville, TN		Religious
[BC]	[Info]	WWON	930 AM	Waynesboro, TN		Oldies
[BC]	[Info]	WWON	100.7 FM	Waynesboro, TN		Oldies
[BC]	[Info]	WWQK	88.7 FM	Oak Ridge, TN		Gospel Music
[BC]	[Info]	WWQS	88.5 FM	Spring City, TN		Gospel Music
[BC]	[Info]	WWQW	90.3 FM	Wartburg, TN		Gospel Music
[BC]	[Info]	WWST	102.1 FM	Sevierville, TN		Top-40
[BC]	[Info]	WWTN	99.7 FM	Hendersonville, TN		Talk
[Info]	WWYN	106.9 FM	Mckenzie, TN		Country
[BC]	[Info]	WXIS	103.9 FM	Erwin, TN		Hip Hop
[BC]	[Info]	WXKV	90.5 FM	Selmer, TN		Christian Contemporary
[BC]	[Info]	WXMX	98.1 FM	Millington, TN		Rock
[Info]	WXOL (LPFM)	106.3 LPFM	Dresden, TN		Religious
